XcZabaYiAwKZpNb08urf9a1hllQcuD1oaNUo4PyuMeU= upon a time in
YOviJ+0pYA0AJ9ynNt4wl6i1J0xTbqvWwUX4UFvje0Q= wish for ones own
1qjNiYNddqwift6c4j6+vZphM+J0uImEaxXRk9Dmrk8= for ones own gain
mWI66PUgImmofFl/UacaKlpNCpB6nFQ4/QOg75xl6/I= ones own gain but
npYWEqnLPfqKGBlVPhZh2OMhN5tBuxmzml+Tn7TReZo= own gain but for
SBuVKApVk9q+5qsJ3Z36MKalJHOrfDAZzYbOZsZNDdw= gain but for the
gyBf8gJEgKG/rvWkUDlWt/PUPkMeVyJ2D6DrCRWqPDI= but for the good
Af6jVJZzxdX0q2ygxbvTWc4N9fELRVm+FfozETrMY+Q= for the good of
FESAa79HuKQ7HoI8RL2RqqzuQ2YfkC7QP7KFPRkBoH8= the good of others
VSYnTU0oW/KhiYc63SWb98TdxDaHN5tjH0Lu7WGnO1c= good of others and
SCRoPi26/fszhNNRBjUzvSqWjTTuAFGK5LwOOuIbLHc= of others and this
IE7ee4z/uYPSM1hxKON0hoFQCXo626LERD1Ov+SwjlI= others and this made
iv6SVoFY+tnz7HjBSJoF6VLqW2CULi+bS62U3ZIMV44= and this made all
RfvWPlvb1fQHyAl7ABzYQQpxPyXWBjBZsw34H/NH+nw= this made all the
TudwkJsMguwIRsWHZPlMyT8A6dLmu1SEXVIoO76GGXQ= made all the difference
8QZMpCadXB2OR836N0DjCFJacInPJ8ZKdIXU3aiQsZs= all the difference in
M0LM8ceZtY7isx2oJTt1JWrMP4BvbfduhUsDOtWY4Cc= the difference in her
0yOWUVBZdcg1CXNrZIHa5ZrL1XloPYRxla2t/dLDVWE= difference in her world
8FbxsFQGgXOcfoZFBNWxK09oYQqgxu7bvQOeM6jHsbg= in her world the
w6Dj4SdxE6SlKdTA7xx+JHHQMldUJAqKDcDny0xZJ/s= her world the end
